País,Região,Área do Governo Emissor,Título,Tipo,Data,OSS Específico?,Custo,Soberania,Apoio à Indústria Nacional,Modernização,Transparência,Segurança,Ação,Termo,Status,Comentários,Fonte
Europaan Union,Europa,Executivo,Open source software strategy 2020-2023,Strategy,2020,Sim,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Aquisição - consultivo,Both,Approved,"Set by the Europaan Commission. The Open source software strategy 2020-2023 re-emphasizes the EU's commitment to FOSS. It ""promotes the sharing and reuse of software solutions, knowledge and expertise, to deliver better Europaan services that benefit society and lower costs to that society. The Commission commits to increasing its use of open source"".",https://ec.europa.eu/info/departments/informatics/open-source-software-strategy_en
Europaan Union,Europa,Executivo,Open source software strategy 2014-2017,Strategy,2014,Sim,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Aquisição - consultivo,OSS,Approved,"Set by the Europaan Commission. The open source software strategy 2014-2017 highlights a few specific goals: Equal treatment in procurement, contribution to communities, Clarification of legal aspects, Open-source and interoperable Commission-developed software, transparency and better communication. ",https://ec.europa.eu/info/departments/informatics/open-source-software-strategy_en
Europaan Union,Europa,Executivo,COM(2003)567 - Communication The Role of eGovernment for Europa's Future,Apoio,2003,Sim,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,"A Communication from the Commission on the role of eGovernment states that the exchange of experience in the use of open standards and open source amongst public administrations should be promoted in terms of efficiency, productivity, and quality of their services.",https://www.eumonitor.eu/9353000/1/j9vvik7m1c3gyxp/vikqh0qi43zz
Europaan Union,Europa,Executivo,Funding for the Study of OSS,Apoio,2004,Sim,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,"EU provided 2.2 million euros to study OSS in December 2004 and an additional 660,000 euros in May 2005.",http://europa.eu.int/idabc/en/document/3678/493.
Europaan Union,Europa,Executivo,5th Framework Programme Projects,Apoio,2003,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,"There are roughly 20 projects supporting and developing OSS. They contribute to the development of essential components of a free software infrastructure, and associated development tools or applications. See source for a list of projects from the 5th Framework Programme.",http://web.archive.org/web/20070216070219/https:/cordis.europa.eu/ist/ka4/tesss/impl_free.htm
Finland,Europa,Legislativo,General Projeto de Lei Requiring Government Agencies to Migrate their IT Systems to Linux,Apoio,2002,Sim,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Aquisição - obrigatório,OSS,Falhou,Required national and local agencies to migrate their IT systems to the Linux operating system. The bill has expired and was not renewed in 2003.,http://web.archive.org/web/20021014101536/https://www.linuxtoday.com/news_story.php3?ltsn=2002-06-17-011-26-NW-DP-PB
Finland,Europa,Ministry,Public Administration Recommendation for the use of Open Source software (JHS 169),Apoio,2009,Sim,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Como Usar,OSS,Approved,"Encourages public administrations to use open source solutions, through recommendations on procurement and deployment of OSS solutions.",http://bit.ly/3OIt9xP
Finland,Europa,Ministry,Recommendation on the Openness of the Code and Interfaces of State Information Systems,Apoio,2003,Sim,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Aquisição - consultivo,OSS,Approved,"Study conducted on the use of open source methods in the development of tailored applications for the state; based on the report, calls for government agencies to consider OSS alternatives.",http://web.archive.org/web/20050120130640/https://vm.fi/tiedostot/pdf/en/65051.pdf
Finland,Europa,Executivo,Government Programme 2019,Strategy,2019,Não,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - obrigatório,OSS,Approved,"""The Government will advance the primacy of open source software in public information systems and in the related procurement. To this end, the Government will lay down provisions on an obligation to purchase open source software for public information systems, unless there are serious grounds for acting otherwise"". Highlights open source, open data, and open interfaces, and prioritizes the use of OSS solutions. Obligates the use of open interfaces in the acquisition of public information systems.",https://julkaisut.valtioneuvosto.fi/bitstream/handle/10024/161664/Inclusive%20and%20competent%20Finland_2019_WEB.pdf?sequence=7&isAllowed=y
Finland,Europa,Agency,Applied Linux Institute,Other,2003,Sim,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,"The Applied Linux Institute run by the Dept. of Communications and the Institution of Adult Education of Vantaa at the University of Helsinki, and the Dept. of Schooling and Education of the City of Vantaa, (all public institutions), is conducting research and development on OS applications.",https://www.linuxjournal.com/article/7110
France,Europa,Executivo,Working Group on Apoioing the Software Industry,Apoio,2002,Sim,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),Software Livre / Código Aberto,Approved,"Commissariat General du Plan: A working group composed of experts from companies and administrative agencies issued a report analyzing the French software industry and examining how the government can best support the industry.  The report recommended that public agencies promote the
development of free software platforms and open standards.","International Trade Administration, U.S. Department of Commerce, ""Europaan OSS Policy Initiatives"""
France,Europa,Executivo,Action Plan for Open Source Software,Directives & Regulation,2021,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cooperação,OSS,Approved,"Minister of Public Sector Transformation and the Civil Service ""...sets up an Open Source Program Office within the public administration that will be responsible for implementing the plan and managing the state’s involvement in open source"".",https://joinup.ec.europa.eu/collection/open-source-observatory-osor/news/new-action-plan-open-source-french-administration
France,Europa,Agency,The Contribution Policy for Free Software of the State,Directives & Regulation,2018,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Como Usar,OSS,Approved,"""Defines the conditions for public servants contributing to OSS created by third parties, anticipates the conditions for a new Open Data framework, and promotes the publication of new software initiated by the government""",https://joinup.ec.europa.eu/sites/default/files/inline-files/OSS%20Country%20Intelligence%20Report_FR_0.pdf
France,Europa,Executivo,Decree no. 2017-638: relating to licenses for the free reuse of public information and the procedures for their approval,Directives & Regulation,2017,Sim,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Como Usar,OSS,Approved,Specifies the families of OSS licenses that are communicable and reusable and that can be used for administrative documents .,https://joinup.ec.europa.eu/sites/default/files/inline-files/OSS%20Country%20Intelligence%20Report_FR_0.pdf
France,Europa,Agency,Project ADELE,Other,2004,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,"Agency for the Development of the Electronic Administration (ADEA) announced plans to migrate 5-15% of its desktop software to OSS by 2007 as part of Project ADELE, a plan to computerize much of the country's administration by 2007. A 2005 update on the implementation of the ADELE e-government programme noted that it was ahead of schedule, and the latest official user survey shows that use of – and satisfaction with – online public services is increasing.",https://www.computerworld.com/article/2574917/french-government-to-test-open-source-on-the-desktop.html
France,Europa,Legislativo,Ayrault Circular of 19 September 2012,Projeto de Lei,2012,Sim,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,"Defines general orientations for use of OSS in the administration; free software must be considered equal to other solutions, and high prices for the products should be avoided for customers.",https://joinup.ec.europa.eu/sites/default/files/inline-files/OSS%20Country%20Intelligence%20Report_FR_0.pdf
France,Europa,Executivo,Economic Commission Recommendations,Apoio,2008,Não,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,"An economic commission set up by President Sarkozy, recommended that France should increase its use of open source software and consider tax benefits to stimulate open source development.",https://www.proquest.com/docview/223180673
France,Europa,Ministry,OSS Licenses in Educational Institutions,Apoio,2008,Sim,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,The French Ministry of Education is increasing the number of open source software licenses to France‘s educational institutions to offer more choices and make users less dependent on software vendors.”,http://www.osor.eu/news/fr-education-ministry-encourages-open-source-use
France,Europa,Ministry,Migration to OSS,Apoio,2003,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - consultivo,Software Livre / Código Aberto,Approved,Ministry called for full migration to FOSS by 2005.,http://web.archive.org/web/20070212071843/http:/mttlr.org/volnine/evans.pdf
France,Europa,Ministry,Socle Interministériel de Logiciels Libres (SILL),Apoio,2009,Sim,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,"List of recommended open source solutions for the public sector; constrained in 2019 to include only software that can be downloaded or installed and that has a free license, approved by the Open Source Initiative or by the Free Software Foundation.",https://bzg.fr/en/open-source-and-the-french-public-sector-beyond-2020/
France,Europa,Ministry,Preference to OSS in IT Projects,Other,2007,Sim,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Aquisição - obrigatório,Software Livre / Código Aberto,Approved,The French ministry of Defense will give preference to Open Source software and open standards for its IT projects.,https://www.april.org/en/migration-free-software-french-ministry-defence-s-about-face-2007
France,Europa,Agency,Open Standards in Public Administrations,Apoio,2001,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - obrigatório,OSS,Approved,"Agency for the Development of the Electronic Administration (ADEA), formerly the Agency for Technologies of Information and Communication in Administration (ATICA), is in charge of selecting open standards to be enforced all over public administrations in order to guarantee full interoperability.",https://opensource.org/files/Report%20on%20the%20International%20Status%20of%20Open%20Source%20Software%202010.pdf
France,Europa,Ministry,Second National Plan for Open Science 2021-24,Strategy,2021,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,"Prominent measures include showcasing and supporting the dissemination under an open license of source code from publicly funded research programs; highlighting the production of source code from higher education, research and innovation; and defining and promoting an open software policy.",https://joinup.ec.europa.eu/collection/open-source-observatory-osor/news/open-source-software-supported-french-open-science-policy
France,Europa,Executivo,15 ministerial roadmaps,Strategy,2021,Não,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,"The French Minister of Public Transformation and Service Amélie de Montchalin presented 15 ministerial roadmaps on public data, algorithms, and public source codes. Each roadmap lays an action plan of 2-3 years, and addresses the goals and challenges of public data, algorithms and source codes related policies, the governance to implement them, and the action points to carry on. Ministry will monitor the implementation phase, and the program will be evaluated by the Prime Minister at the next inter-ministerial committee for public transformation. ",https://joinup.ec.europa.eu/collection/open-source-observatory-osor/news/open-source-open-data-and-public-algorithms-france
France,Europa,Executivo,Circular 6264/SG,Directives & Regulation,2021,Não,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,"Mandated the Ministry of Public Transformation and Public Service to open up public data, algorithms and source codes ""for the benefit of users, researchers, innovators and citizens."" Called for the designation of departmental data, algorithm, and source code (ADMAC) administrators in every department (nominated in May 2021) who will supervise the implementation of the 15 ministerial roadmaps on public data, algorithms and public source codes and build an inter-ministerial network for information sharing.",https://joinup.ec.europa.eu/collection/open-source-observatory-osor/news/open-source-open-data-and-public-algorithms-france
